06-28 13:57:40 INFO Using approximated mean, std
06-28 14:34:00 INFO E: 0 B: 1776
06-28 14:34:01 INFO E: 0 B: 1777
06-28 14:34:02 INFO E: 0 B: 1778
06-28 14:34:03 INFO E: 0 B: 1779
06-28 14:34:05 INFO E: 0 B: 1780
06-28 14:34:06 INFO E: 0 B: 1781
06-28 14:34:07 INFO E: 0 B: 1782
06-28 14:34:08 INFO E: 0 B: 1783
06-28 14:34:09 INFO E: 0 B: 1784
06-28 14:34:10 INFO E: 0 B: 1785
06-28 14:34:10 INFO E: 0 B: 1786
06-28 14:34:11 INFO E: 0 B: 1787
06-28 14:34:12 INFO E: 0 B: 1788
06-28 14:34:14 INFO E: 0 B: 1789
06-28 14:34:14 INFO E: 0 B: 1790
06-28 14:34:15 INFO E: 0 B: 1791
06-28 14:34:17 INFO E: 0 B: 1792
06-28 14:34:18 INFO E: 0 B: 1793
06-28 14:34:19 INFO E: 0 B: 1794
06-28 14:34:20 INFO E: 0 B: 1795
06-28 14:34:21 INFO E: 0 B: 1796
06-28 14:34:22 INFO E: 0 B: 1797
06-28 14:34:23 INFO E: 0 B: 1798
06-28 14:34:24 INFO E: 0 B: 1799
06-28 14:34:25 INFO E: 0 B: 1800
06-28 14:34:26 INFO E: 0 B: 1801
06-28 14:34:27 INFO E: 0 B: 1802
06-28 14:34:28 INFO E: 0 B: 1803
06-28 14:34:29 INFO E: 0 B: 1804
06-28 14:34:30 INFO E: 0 B: 1805
06-28 14:34:32 INFO E: 0 B: 1806
06-28 14:34:33 INFO E: 0 B: 1807
06-28 14:34:34 INFO E: 0 B: 1808
06-28 14:34:35 INFO E: 0 B: 1809
06-28 14:34:36 INFO E: 0 B: 1810
06-28 14:34:36 INFO E: 0 B: 1811
06-28 14:34:37 INFO E: 0 B: 1812
06-28 14:34:38 INFO E: 0 B: 1813
06-28 14:34:39 INFO E: 0 B: 1814
06-28 14:34:41 INFO E: 0 B: 1815
06-28 14:34:42 INFO E: 0 B: 1816
06-28 14:34:43 INFO E: 0 B: 1817
06-28 14:34:44 INFO E: 0 B: 1818
06-28 14:34:45 INFO E: 0 B: 1819
06-28 14:34:47 INFO E: 0 B: 1820
06-28 14:34:47 INFO E: 0 B: 1821
06-28 14:34:48 INFO E: 0 B: 1822
06-28 14:34:49 INFO E: 0 B: 1823
06-28 14:34:50 INFO E: 0 B: 1824
06-28 14:34:52 INFO E: 0 B: 1825
06-28 14:34:53 INFO E: 0 B: 1826
06-28 14:34:54 INFO E: 0 B: 1827
06-28 14:34:55 INFO E: 0 B: 1828
06-28 14:34:56 INFO E: 0 B: 1829
06-28 14:34:57 INFO E: 0 B: 1830
06-28 14:34:58 INFO E: 0 B: 1831
06-28 14:34:59 INFO E: 0 B: 1832
06-28 14:35:01 INFO E: 0 B: 1833
06-28 14:35:02 INFO E: 0 B: 1834
06-28 14:35:03 INFO E: 0 B: 1835
06-28 14:35:04 INFO E: 0 B: 1836
06-28 14:35:06 INFO E: 0 B: 1837
06-28 14:35:07 INFO E: 0 B: 1838
06-28 14:35:09 INFO E: 0 B: 1839
06-28 14:35:09 INFO E: 0 B: 1840
06-28 14:35:10 INFO E: 0 B: 1841
06-28 14:35:11 INFO E: 0 B: 1842
06-28 14:35:13 INFO E: 0 B: 1843
06-28 14:35:13 INFO E: 0 B: 1844
06-28 14:35:15 INFO E: 0 B: 1845
06-28 14:35:16 INFO E: 0 B: 1846
06-28 14:35:17 INFO E: 0 B: 1847
06-28 14:35:18 INFO E: 0 B: 1848
06-28 14:35:19 INFO E: 0 B: 1849
06-28 14:35:20 INFO E: 0 B: 1850
06-28 14:35:21 INFO E: 0 B: 1851
06-28 14:35:22 INFO E: 0 B: 1852
06-28 14:35:24 INFO E: 0 B: 1853
06-28 14:35:24 INFO E: 0 B: 1854
06-28 14:35:26 INFO E: 0 B: 1855
06-28 14:35:27 INFO E: 0 B: 1856
06-28 14:35:28 INFO E: 0 B: 1857
06-28 14:35:29 INFO E: 0 B: 1858
06-28 14:35:30 INFO E: 0 B: 1859
06-28 14:35:31 INFO E: 0 B: 1860
06-28 14:35:32 INFO E: 0 B: 1861
06-28 14:35:33 INFO E: 0 B: 1862
06-28 14:35:35 INFO E: 0 B: 1863
06-28 14:35:36 INFO E: 0 B: 1864
06-28 14:35:36 INFO E: 0 B: 1865
06-28 14:35:38 INFO E: 0 B: 1866
06-28 14:35:39 INFO E: 0 B: 1867
06-28 14:35:40 INFO E: 0 B: 1868
06-28 14:35:41 INFO E: 0 B: 1869
06-28 14:35:42 INFO E: 0 B: 1870
06-28 14:35:43 INFO E: 0 B: 1871
06-28 14:35:45 INFO E: 0 B: 1872
06-28 14:35:46 INFO E: 0 B: 1873
06-28 14:35:47 INFO E: 0 B: 1874
06-28 14:35:48 INFO E: 0 B: 1875
06-28 14:35:49 INFO E: 0 B: 1876
06-28 14:35:50 INFO E: 0 B: 1877
06-28 14:35:52 INFO E: 0 B: 1878
06-28 14:35:53 INFO E: 0 B: 1879
06-28 14:35:54 INFO E: 0 B: 1880
06-28 14:35:55 INFO E: 0 B: 1881
06-28 14:35:55 INFO E: 0 B: 1882
06-28 14:35:57 INFO E: 0 B: 1883
06-28 14:35:58 INFO E: 0 B: 1884
06-28 14:35:59 INFO E: 0 B: 1885
06-28 14:36:01 INFO E: 0 B: 1886
06-28 14:36:02 INFO E: 0 B: 1887
06-28 14:36:03 INFO E: 0 B: 1888
06-28 14:36:03 INFO E: 0 B: 1889
06-28 14:36:05 INFO E: 0 B: 1890
06-28 14:36:06 INFO E: 0 B: 1891
06-28 14:36:07 INFO E: 0 B: 1892
06-28 14:36:07 INFO E: 0 B: 1893
06-28 14:36:09 INFO E: 0 B: 1894
06-28 14:36:09 INFO E: 0 B: 1895
06-28 14:36:11 INFO E: 0 B: 1896
06-28 14:36:12 INFO E: 0 B: 1897
06-28 14:36:13 INFO E: 0 B: 1898
06-28 14:36:14 INFO E: 0 B: 1899
06-28 14:36:15 INFO E: 0 B: 1900
06-28 14:36:16 INFO E: 0 B: 1901
06-28 14:36:17 INFO E: 0 B: 1902
06-28 14:36:18 INFO E: 0 B: 1903
06-28 14:36:20 INFO E: 0 B: 1904
06-28 14:36:21 INFO E: 0 B: 1905
06-28 14:36:22 INFO E: 0 B: 1906
06-28 14:36:23 INFO E: 0 B: 1907
06-28 14:36:24 INFO E: 0 B: 1908
06-28 14:36:25 INFO E: 0 B: 1909
06-28 14:36:27 INFO E: 0 B: 1910
06-28 14:36:28 INFO E: 0 B: 1911
06-28 14:36:29 INFO E: 0 B: 1912
06-28 14:36:30 INFO E: 0 B: 1913
06-28 14:36:31 INFO E: 0 B: 1914
06-28 14:36:33 INFO E: 0 B: 1915
06-28 14:36:34 INFO E: 0 B: 1916
06-28 14:36:35 INFO E: 0 B: 1917
06-28 14:36:36 INFO E: 0 B: 1918
06-28 14:36:37 INFO E: 0 B: 1919
06-28 14:36:38 INFO E: 0 B: 1920
06-28 14:36:39 INFO E: 0 B: 1921
06-28 14:36:40 INFO E: 0 B: 1922
06-28 14:36:41 INFO E: 0 B: 1923
06-28 14:36:41 INFO E: 0 B: 1924
06-28 14:36:43 INFO E: 0 B: 1925
06-28 14:36:44 INFO E: 0 B: 1926
06-28 14:36:45 INFO E: 0 B: 1927
06-28 14:36:46 INFO E: 0 B: 1928
06-28 14:36:47 INFO E: 0 B: 1929
06-28 14:36:48 INFO E: 0 B: 1930
06-28 14:36:49 INFO E: 0 B: 1931
06-28 14:36:50 INFO E: 0 B: 1932
06-28 14:36:50 INFO E: 0 B: 1933
06-28 14:36:52 INFO E: 0 B: 1934
06-28 14:36:54 INFO E: 0 B: 1935
06-28 14:36:55 INFO E: 0 B: 1936
06-28 14:36:56 INFO E: 0 B: 1937
06-28 14:36:57 INFO E: 0 B: 1938
06-28 14:36:58 INFO E: 0 B: 1939
06-28 14:36:59 INFO E: 0 B: 1940
06-28 14:37:01 INFO E: 0 B: 1941
06-28 14:37:02 INFO E: 0 B: 1942
06-28 14:37:02 INFO E: 0 B: 1943
06-28 14:37:03 INFO E: 0 B: 1944
06-28 14:37:05 INFO E: 0 B: 1945
06-28 14:37:06 INFO E: 0 B: 1946
06-28 14:37:06 INFO E: 0 B: 1947
06-28 14:37:07 INFO E: 0 B: 1948
06-28 14:37:08 INFO E: 0 B: 1949
06-28 14:37:09 INFO E: 0 B: 1950
06-28 14:37:11 INFO E: 0 B: 1951
06-28 14:37:12 INFO E: 0 B: 1952
06-28 14:37:13 INFO E: 0 B: 1953
06-28 14:37:14 INFO E: 0 B: 1954
06-28 14:37:15 INFO E: 0 B: 1955
06-28 14:37:16 INFO E: 0 B: 1956
06-28 14:37:17 INFO E: 0 B: 1957
06-28 14:37:18 INFO E: 0 B: 1958
06-28 14:37:19 INFO E: 0 B: 1959
06-28 14:37:20 INFO E: 0 B: 1960
06-28 14:37:21 INFO E: 0 B: 1961
06-28 14:37:22 INFO E: 0 B: 1962
06-28 14:37:24 INFO E: 0 B: 1963
06-28 14:37:25 INFO E: 0 B: 1964
06-28 14:37:26 INFO E: 0 B: 1965
06-28 14:37:27 INFO E: 0 B: 1966
06-28 14:37:28 INFO E: 0 B: 1967
06-28 14:37:29 INFO E: 0 B: 1968
06-28 14:37:31 INFO E: 0 B: 1969
06-28 14:37:32 INFO E: 0 B: 1970
06-28 14:37:33 INFO E: 0 B: 1971
06-28 14:37:34 INFO E: 0 B: 1972
06-28 14:37:36 INFO E: 0 B: 1973
06-28 14:37:37 INFO E: 0 B: 1974
06-28 14:37:38 INFO E: 0 B: 1975
06-28 14:37:39 INFO E: 0 B: 1976
06-28 14:37:40 INFO E: 0 B: 1977
06-28 14:37:41 INFO E: 0 B: 1978
06-28 14:37:42 INFO E: 0 B: 1979
06-28 14:37:43 INFO E: 0 B: 1980
06-28 14:37:44 INFO E: 0 B: 1981
06-28 14:37:45 INFO E: 0 B: 1982
06-28 14:37:46 INFO E: 0 B: 1983
06-28 14:37:47 INFO E: 0 B: 1984
06-28 14:37:47 INFO E: 0 B: 1985
06-28 14:37:49 INFO E: 0 B: 1986
06-28 14:37:50 INFO E: 0 B: 1987
06-28 14:37:51 INFO E: 0 B: 1988
06-28 14:37:52 INFO E: 0 B: 1989
06-28 14:37:52 INFO E: 0 B: 1990
06-28 14:37:54 INFO E: 0 B: 1991
06-28 14:37:55 INFO E: 0 B: 1992
06-28 14:37:56 INFO E: 0 B: 1993
06-28 14:37:57 INFO E: 0 B: 1994
06-28 14:37:58 INFO E: 0 B: 1995
06-28 14:37:59 INFO E: 0 B: 1996
06-28 14:38:01 INFO E: 0 B: 1997
06-28 14:38:02 INFO E: 0 B: 1998
06-28 14:38:03 INFO E: 0 B: 1999
06-28 14:38:04 INFO E: 0 B: 2000
06-28 14:38:05 INFO E: 0 B: 2001
06-28 14:38:06 INFO E: 0 B: 2002
06-28 14:38:07 INFO E: 0 B: 2003
06-28 14:38:08 INFO E: 0 B: 2004
06-28 14:38:09 INFO E: 0 B: 2005
06-28 14:38:11 INFO E: 0 B: 2006
06-28 14:38:12 INFO E: 0 B: 2007
06-28 14:38:13 INFO E: 0 B: 2008
06-28 14:38:14 INFO E: 0 B: 2009
06-28 14:38:15 INFO E: 0 B: 2010
06-28 14:38:17 INFO E: 0 B: 2011
06-28 14:38:17 INFO E: 0 B: 2012
06-28 14:38:19 INFO E: 0 B: 2013
06-28 14:38:20 INFO E: 0 B: 2014
06-28 14:38:21 INFO E: 0 B: 2015
06-28 14:38:23 INFO E: 0 B: 2016
06-28 14:38:24 INFO E: 0 B: 2017
06-28 14:38:25 INFO E: 0 B: 2018
06-28 14:38:27 INFO E: 0 B: 2019
06-28 14:38:28 INFO E: 0 B: 2020
06-28 14:38:29 INFO E: 0 B: 2021
06-28 14:38:31 INFO E: 0 B: 2022
06-28 14:38:32 INFO E: 0 B: 2023
06-28 14:38:34 INFO E: 0 B: 2024
06-28 14:38:35 INFO E: 0 B: 2025
06-28 14:38:36 INFO E: 0 B: 2026
06-28 14:38:37 INFO E: 0 B: 2027
06-28 14:38:38 INFO E: 0 B: 2028
06-28 14:38:39 INFO E: 0 B: 2029
06-28 14:38:40 INFO E: 0 B: 2030
06-28 14:38:42 INFO E: 0 B: 2031
06-28 14:38:43 INFO E: 0 B: 2032
06-28 14:38:44 INFO E: 0 B: 2033
06-28 14:38:45 INFO E: 0 B: 2034
06-28 14:38:46 INFO E: 0 B: 2035
06-28 14:38:47 INFO E: 0 B: 2036
06-28 14:38:48 INFO E: 0 B: 2037
06-28 14:38:50 INFO E: 0 B: 2038
06-28 14:38:51 INFO E: 0 B: 2039
06-28 14:38:53 INFO E: 0 B: 2040
06-28 14:38:54 INFO E: 0 B: 2041
06-28 14:38:55 INFO E: 0 B: 2042
06-28 14:38:56 INFO E: 0 B: 2043
06-28 14:38:58 INFO E: 0 B: 2044
06-28 14:38:59 INFO E: 0 B: 2045
06-28 14:39:00 INFO E: 0 B: 2046
06-28 14:39:01 INFO E: 0 B: 2047
06-28 14:39:03 INFO E: 0 B: 2048
06-28 14:39:04 INFO E: 0 B: 2049
06-28 14:39:05 INFO E: 0 B: 2050
06-28 14:39:07 INFO E: 0 B: 2051
06-28 14:39:08 INFO E: 0 B: 2052
06-28 14:39:09 INFO E: 0 B: 2053
06-28 14:39:10 INFO E: 0 B: 2054
06-28 14:39:12 INFO E: 0 B: 2055
06-28 14:39:13 INFO E: 0 B: 2056
06-28 14:39:14 INFO E: 0 B: 2057
06-28 14:39:16 INFO E: 0 B: 2058
06-28 14:39:17 INFO E: 0 B: 2059
06-28 14:39:18 INFO E: 0 B: 2060
06-28 14:39:19 INFO E: 0 B: 2061
06-28 14:39:21 INFO E: 0 B: 2062
06-28 14:39:21 INFO E: 0 B: 2063
06-28 14:39:23 INFO E: 0 B: 2064
06-28 14:39:24 INFO E: 0 B: 2065
06-28 14:39:26 INFO E: 0 B: 2066
06-28 14:39:27 INFO E: 0 B: 2067
06-28 14:39:28 INFO E: 0 B: 2068
06-28 14:39:29 INFO E: 0 B: 2069
06-28 14:39:30 INFO E: 0 B: 2070
06-28 14:39:31 INFO E: 0 B: 2071
06-28 14:39:33 INFO E: 0 B: 2072
06-28 14:39:34 INFO E: 0 B: 2073
06-28 14:39:35 INFO E: 0 B: 2074
06-28 14:39:37 INFO E: 0 B: 2075
06-28 14:39:38 INFO E: 0 B: 2076
06-28 14:39:39 INFO E: 0 B: 2077
06-28 14:39:40 INFO E: 0 B: 2078
06-28 14:39:41 INFO E: 0 B: 2079
06-28 14:39:43 INFO E: 0 B: 2080
06-28 14:39:44 INFO E: 0 B: 2081
06-28 14:39:45 INFO E: 0 B: 2082
06-28 14:39:46 INFO E: 0 B: 2083
06-28 14:39:47 INFO E: 0 B: 2084
06-28 14:39:48 INFO E: 0 B: 2085
06-28 14:39:50 INFO E: 0 B: 2086
06-28 14:39:51 INFO E: 0 B: 2087
06-28 14:39:52 INFO E: 0 B: 2088
06-28 14:39:53 INFO E: 0 B: 2089
06-28 14:39:54 INFO E: 0 B: 2090
06-28 14:39:55 INFO E: 0 B: 2091
06-28 14:39:57 INFO E: 0 B: 2092
06-28 14:39:58 INFO E: 0 B: 2093
06-28 14:39:59 INFO E: 0 B: 2094
06-28 14:40:01 INFO E: 0 B: 2095
06-28 14:40:02 INFO E: 0 B: 2096
06-28 14:40:04 INFO E: 0 B: 2097
06-28 14:40:05 INFO E: 0 B: 2098
06-28 14:40:07 INFO E: 0 B: 2099
06-28 14:40:09 INFO E: 0 B: 2100
06-28 14:40:10 INFO E: 0 B: 2101
06-28 14:40:11 INFO E: 0 B: 2102
06-28 14:40:13 INFO E: 0 B: 2103
06-28 14:40:14 INFO E: 0 B: 2104
06-28 14:40:16 INFO E: 0 B: 2105
06-28 14:40:17 INFO E: 0 B: 2106
06-28 14:40:19 INFO E: 0 B: 2107
06-28 14:40:20 INFO E: 0 B: 2108
06-28 14:40:21 INFO E: 0 B: 2109
06-28 14:40:22 INFO E: 0 B: 2110
06-28 14:40:23 INFO E: 0 B: 2111
06-28 14:40:24 INFO E: 0 B: 2112
06-28 14:40:26 INFO E: 0 B: 2113
06-28 14:40:27 INFO E: 0 B: 2114
06-28 14:40:28 INFO E: 0 B: 2115
06-28 14:40:30 INFO E: 0 B: 2116
06-28 14:40:31 INFO E: 0 B: 2117
06-28 14:40:33 INFO E: 0 B: 2118
06-28 14:40:34 INFO E: 0 B: 2119
06-28 14:40:36 INFO E: 0 B: 2120
06-28 14:40:37 INFO E: 0 B: 2121
06-28 14:40:38 INFO E: 0 B: 2122
06-28 14:40:39 INFO E: 0 B: 2123
06-28 14:40:41 INFO E: 0 B: 2124
06-28 14:40:42 INFO E: 0 B: 2125
06-28 14:40:43 INFO E: 0 B: 2126
06-28 14:40:44 INFO E: 0 B: 2127
06-28 14:40:46 INFO E: 0 B: 2128
06-28 14:40:47 INFO E: 0 B: 2129
06-28 14:40:48 INFO E: 0 B: 2130
06-28 14:40:49 INFO E: 0 B: 2131
06-28 14:40:51 INFO E: 0 B: 2132
06-28 14:40:52 INFO E: 0 B: 2133
06-28 14:40:53 INFO E: 0 B: 2134
06-28 14:40:54 INFO E: 0 B: 2135
06-28 14:40:56 INFO E: 0 B: 2136
06-28 14:40:57 INFO E: 0 B: 2137
06-28 14:40:58 INFO E: 0 B: 2138
06-28 14:41:00 INFO E: 0 B: 2139
06-28 14:41:01 INFO E: 0 B: 2140
06-28 14:41:02 INFO E: 0 B: 2141
06-28 14:41:04 INFO E: 0 B: 2142
06-28 14:41:06 INFO E: 0 B: 2143
06-28 14:41:07 INFO E: 0 B: 2144
06-28 14:41:09 INFO E: 0 B: 2145
06-28 14:41:10 INFO E: 0 B: 2146
06-28 14:41:12 INFO E: 0 B: 2147
06-28 14:41:13 INFO E: 0 B: 2148
06-28 14:41:15 INFO E: 0 B: 2149
06-28 14:41:16 INFO E: 0 B: 2150
06-28 14:41:17 INFO E: 0 B: 2151
06-28 14:41:19 INFO E: 0 B: 2152
06-28 14:41:20 INFO E: 0 B: 2153
06-28 14:41:22 INFO E: 0 B: 2154
06-28 14:41:23 INFO E: 0 B: 2155
06-28 14:41:25 INFO E: 0 B: 2156
06-28 14:41:26 INFO E: 0 B: 2157
06-28 14:41:27 INFO E: 0 B: 2158
06-28 14:41:28 INFO E: 0 B: 2159
06-28 14:41:30 INFO E: 0 B: 2160
06-28 14:41:30 INFO E: 0 B: 2161
06-28 14:41:32 INFO E: 0 B: 2162
06-28 14:41:34 INFO E: 0 B: 2163
06-28 14:41:36 INFO E: 0 B: 2164
06-28 14:41:37 INFO E: 0 B: 2165
06-28 14:41:38 INFO E: 0 B: 2166
06-28 14:41:39 INFO E: 0 B: 2167
06-28 14:41:40 INFO E: 0 B: 2168
06-28 14:41:42 INFO E: 0 B: 2169
06-28 14:41:43 INFO E: 0 B: 2170
06-28 14:41:44 INFO E: 0 B: 2171
06-28 14:41:46 INFO E: 0 B: 2172
06-28 14:41:48 INFO E: 0 B: 2173
06-28 14:41:49 INFO E: 0 B: 2174
06-28 14:41:50 INFO E: 0 B: 2175
06-28 14:41:51 INFO E: 0 B: 2176
06-28 14:41:52 INFO E: 0 B: 2177
06-28 14:41:54 INFO E: 0 B: 2178
06-28 14:41:55 INFO E: 0 B: 2179
06-28 14:41:57 INFO E: 0 B: 2180
06-28 14:41:58 INFO E: 0 B: 2181
06-28 14:41:59 INFO E: 0 B: 2182
06-28 14:42:00 INFO E: 0 B: 2183
06-28 14:42:01 INFO E: 0 B: 2184
06-28 14:42:02 INFO E: 0 B: 2185
06-28 14:42:03 INFO E: 0 B: 2186
06-28 14:42:05 INFO E: 0 B: 2187
06-28 14:42:06 INFO E: 0 B: 2188
06-28 14:42:07 INFO E: 0 B: 2189
06-28 14:42:08 INFO E: 0 B: 2190
06-28 14:42:09 INFO E: 0 B: 2191
06-28 14:42:11 INFO E: 0 B: 2192
06-28 14:42:12 INFO E: 0 B: 2193
06-28 14:42:14 INFO E: 0 B: 2194
06-28 14:42:14 INFO E: 0 B: 2195
06-28 14:42:16 INFO E: 0 B: 2196
06-28 14:42:17 INFO E: 0 B: 2197
06-28 14:42:18 INFO E: 0 B: 2198
06-28 14:42:19 INFO E: 0 B: 2199
06-28 14:42:20 INFO E: 0 B: 2200
06-28 14:42:21 INFO E: 0 B: 2201
06-28 14:42:23 INFO E: 0 B: 2202
06-28 14:42:24 INFO E: 0 B: 2203
06-28 14:42:26 INFO E: 0 B: 2204
06-28 14:42:26 INFO E: 0 B: 2205
06-28 14:42:28 INFO E: 0 B: 2206
06-28 14:42:29 INFO E: 0 B: 2207
06-28 14:42:31 INFO E: 0 B: 2208
06-28 14:42:32 INFO E: 0 B: 2209
06-28 14:42:33 INFO E: 0 B: 2210
06-28 14:42:35 INFO E: 0 B: 2211
06-28 14:42:36 INFO E: 0 B: 2212
06-28 14:42:37 INFO E: 0 B: 2213
06-28 14:42:38 INFO E: 0 B: 2214
06-28 14:42:39 INFO E: 0 B: 2215
06-28 14:42:41 INFO E: 0 B: 2216
06-28 14:42:42 INFO E: 0 B: 2217
06-28 14:42:43 INFO E: 0 B: 2218
06-28 14:42:44 INFO E: 0 B: 2219
06-28 14:42:45 INFO E: 0 B: 2220
06-28 14:42:46 INFO E: 0 B: 2221
06-28 14:42:48 INFO E: 0 B: 2222
06-28 14:42:49 INFO E: 0 B: 2223
06-28 14:42:51 INFO E: 0 B: 2224
06-28 14:42:53 INFO E: 0 B: 2225
06-28 14:42:54 INFO E: 0 B: 2226
06-28 14:42:55 INFO E: 0 B: 2227
06-28 14:42:56 INFO E: 0 B: 2228
06-28 14:42:58 INFO E: 0 B: 2229
06-28 14:42:59 INFO E: 0 B: 2230
06-28 14:43:00 INFO E: 0 B: 2231
06-28 14:43:01 INFO E: 0 B: 2232
06-28 14:43:03 INFO E: 0 B: 2233
06-28 14:43:04 INFO E: 0 B: 2234
06-28 14:43:05 INFO E: 0 B: 2235
06-28 14:43:07 INFO E: 0 B: 2236
06-28 14:43:09 INFO E: 0 B: 2237
06-28 14:43:11 INFO E: 0 B: 2238
06-28 14:43:12 INFO E: 0 B: 2239
06-28 14:43:13 INFO E: 0 B: 2240
06-28 14:43:14 INFO E: 0 B: 2241
06-28 14:43:16 INFO E: 0 B: 2242
06-28 14:43:17 INFO E: 0 B: 2243
06-28 14:43:18 INFO E: 0 B: 2244
06-28 14:43:20 INFO E: 0 B: 2245
06-28 14:43:21 INFO E: 0 B: 2246
06-28 14:43:23 INFO E: 0 B: 2247
06-28 14:43:24 INFO E: 0 B: 2248
06-28 14:43:25 INFO E: 0 B: 2249
06-28 14:43:26 INFO E: 0 B: 2250
06-28 14:43:27 INFO E: 0 B: 2251
06-28 14:43:29 INFO E: 0 B: 2252
06-28 14:43:30 INFO E: 0 B: 2253
06-28 14:43:31 INFO E: 0 B: 2254
06-28 14:43:32 INFO E: 0 B: 2255
06-28 14:43:33 INFO E: 0 B: 2256
06-28 14:43:34 INFO E: 0 B: 2257
06-28 14:43:35 INFO E: 0 B: 2258
06-28 14:43:37 INFO E: 0 B: 2259
06-28 14:43:38 INFO E: 0 B: 2260
06-28 14:43:39 INFO E: 0 B: 2261
06-28 14:43:40 INFO E: 0 B: 2262
06-28 14:43:41 INFO E: 0 B: 2263
06-28 14:43:43 INFO E: 0 B: 2264
06-28 14:43:45 INFO E: 0 B: 2265
06-28 14:43:46 INFO E: 0 B: 2266
06-28 14:43:48 INFO E: 0 B: 2267
06-28 14:43:49 INFO E: 0 B: 2268
06-28 14:43:50 INFO E: 0 B: 2269
06-28 14:43:51 INFO E: 0 B: 2270
06-28 14:43:53 INFO E: 0 B: 2271
06-28 14:43:54 INFO E: 0 B: 2272
06-28 14:43:55 INFO E: 0 B: 2273
06-28 14:43:57 INFO E: 0 B: 2274
06-28 14:43:58 INFO E: 0 B: 2275
06-28 14:43:59 INFO E: 0 B: 2276
06-28 14:44:01 INFO E: 0 B: 2277
06-28 14:44:03 INFO E: 0 B: 2278
06-28 14:44:04 INFO E: 0 B: 2279
06-28 14:44:06 INFO E: 0 B: 2280
06-28 14:44:07 INFO E: 0 B: 2281
06-28 14:44:08 INFO E: 0 B: 2282
06-28 14:44:10 INFO E: 0 B: 2283
06-28 14:44:11 INFO E: 0 B: 2284
06-28 14:44:13 INFO E: 0 B: 2285
06-28 14:44:14 INFO E: 0 B: 2286
06-28 14:44:16 INFO E: 0 B: 2287
06-28 14:44:17 INFO E: 0 B: 2288
06-28 14:44:18 INFO E: 0 B: 2289
06-28 14:44:19 INFO E: 0 B: 2290
06-28 14:44:20 INFO E: 0 B: 2291
06-28 14:44:21 INFO E: 0 B: 2292
06-28 14:44:22 INFO E: 0 B: 2293
06-28 14:44:23 INFO E: 0 B: 2294
06-28 14:44:25 INFO E: 0 B: 2295
06-28 14:44:26 INFO E: 0 B: 2296
06-28 14:44:27 INFO E: 0 B: 2297
06-28 14:44:28 INFO E: 0 B: 2298
06-28 14:44:30 INFO E: 0 B: 2299
06-28 14:44:31 INFO E: 0 B: 2300
06-28 14:44:32 INFO E: 0 B: 2301
06-28 14:44:33 INFO E: 0 B: 2302
06-28 14:44:34 INFO E: 0 B: 2303
06-28 14:44:35 INFO E: 0 B: 2304
06-28 14:44:36 INFO E: 0 B: 2305
06-28 14:44:38 INFO E: 0 B: 2306
06-28 14:44:39 INFO E: 0 B: 2307
06-28 14:44:40 INFO E: 0 B: 2308
06-28 14:44:42 INFO E: 0 B: 2309
06-28 14:44:43 INFO E: 0 B: 2310
06-28 14:44:45 INFO E: 0 B: 2311
06-28 14:44:46 INFO E: 0 B: 2312
06-28 14:44:48 INFO E: 0 B: 2313
06-28 14:44:50 INFO E: 0 B: 2314
06-28 14:44:51 INFO E: 0 B: 2315
06-28 14:44:53 INFO E: 0 B: 2316
06-28 14:44:54 INFO E: 0 B: 2317
06-28 14:44:55 INFO E: 0 B: 2318
06-28 14:44:56 INFO E: 0 B: 2319
06-28 14:44:58 INFO E: 0 B: 2320
06-28 14:44:59 INFO E: 0 B: 2321
06-28 14:45:01 INFO E: 0 B: 2322
06-28 14:45:02 INFO E: 0 B: 2323
06-28 14:45:03 INFO E: 0 B: 2324
06-28 14:45:05 INFO E: 0 B: 2325
06-28 14:45:06 INFO E: 0 B: 2326
06-28 14:45:07 INFO E: 0 B: 2327
06-28 14:45:08 INFO E: 0 B: 2328
06-28 14:45:10 INFO E: 0 B: 2329
06-28 14:45:11 INFO E: 0 B: 2330
06-28 14:45:13 INFO E: 0 B: 2331
06-28 14:45:14 INFO E: 0 B: 2332
06-28 14:45:15 INFO E: 0 B: 2333
06-28 14:45:16 INFO E: 0 B: 2334
06-28 14:45:18 INFO E: 0 B: 2335
06-28 14:45:19 INFO E: 0 B: 2336
06-28 14:45:21 INFO E: 0 B: 2337
06-28 14:45:22 INFO E: 0 B: 2338
06-28 14:45:23 INFO E: 0 B: 2339
06-28 14:45:24 INFO E: 0 B: 2340
06-28 14:45:26 INFO E: 0 B: 2341
06-28 14:45:27 INFO E: 0 B: 2342
06-28 14:45:28 INFO E: 0 B: 2343
06-28 14:45:29 INFO E: 0 B: 2344
06-28 14:45:30 INFO E: 0 B: 2345
06-28 14:45:32 INFO E: 0 B: 2346
06-28 14:45:33 INFO E: 0 B: 2347
06-28 14:45:34 INFO E: 0 B: 2348
06-28 14:45:36 INFO E: 0 B: 2349
06-28 14:45:37 INFO E: 0 B: 2350
06-28 14:45:39 INFO E: 0 B: 2351
06-28 14:45:41 INFO E: 0 B: 2352
06-28 14:45:42 INFO E: 0 B: 2353
06-28 14:45:43 INFO E: 0 B: 2354
06-28 14:45:44 INFO E: 0 B: 2355
06-28 14:45:46 INFO E: 0 B: 2356
06-28 14:45:47 INFO E: 0 B: 2357
