06-17 15:20:56 INFO Whole dataset size: 192556
06-18 03:28:04 INFO E: 36 B: 1037
06-18 03:28:04 INFO E: 36 B: 1038
06-18 03:28:05 INFO E: 36 B: 1039
06-18 03:28:05 INFO E: 36 B: 1040
06-18 03:28:06 INFO E: 36 B: 1041
06-18 03:28:06 INFO E: 36 B: 1042
06-18 03:28:07 INFO E: 36 B: 1043
06-18 03:28:07 INFO E: 36 B: 1044
06-18 03:28:08 INFO E: 36 B: 1045
06-18 03:28:09 INFO E: 36 B: 1046
06-18 03:28:09 INFO E: 36 B: 1047
06-18 03:28:10 INFO E: 36 B: 1048
06-18 03:28:10 INFO E: 36 B: 1049
06-18 03:28:11 INFO E: 36 B: 1050
06-18 03:28:11 INFO E: 36 B: 1051
06-18 03:28:12 INFO E: 36 B: 1052
06-18 03:28:13 INFO E: 36 B: 1053
06-18 03:28:13 INFO E: 36 B: 1054
06-18 03:28:14 INFO E: 36 B: 1055
06-18 03:28:14 INFO E: 36 B: 1056
06-18 03:28:15 INFO E: 36 B: 1057
06-18 03:28:15 INFO E: 36 B: 1058
06-18 03:28:16 INFO E: 36 B: 1059
06-18 03:28:16 INFO E: 36 B: 1060
06-18 03:28:17 INFO E: 36 B: 1061
06-18 03:28:18 INFO E: 36 B: 1062
06-18 03:28:18 INFO E: 36 B: 1063
06-18 03:28:19 INFO E: 36 B: 1064
06-18 03:28:19 INFO E: 36 B: 1065
06-18 03:28:20 INFO E: 36 B: 1066
06-18 03:28:21 INFO E: 36 B: 1067
06-18 03:28:21 INFO E: 36 B: 1068
06-18 03:28:22 INFO E: 36 B: 1069
06-18 03:28:22 INFO E: 36 B: 1070
06-18 03:28:23 INFO E: 36 B: 1071
06-18 03:28:23 INFO E: 36 B: 1072
06-18 03:28:24 INFO E: 36 B: 1073
06-18 03:28:25 INFO E: 36 B: 1074
06-18 03:28:25 INFO E: 36 B: 1075
06-18 03:28:26 INFO E: 36 B: 1076
06-18 03:28:26 INFO E: 36 B: 1077
06-18 03:28:27 INFO E: 36 B: 1078
06-18 03:28:27 INFO E: 36 B: 1079
06-18 03:28:28 INFO E: 36 B: 1080
06-18 03:28:28 INFO E: 36 B: 1081
06-18 03:28:29 INFO E: 36 B: 1082
06-18 03:28:29 INFO E: 36 B: 1083
06-18 03:28:30 INFO E: 36 B: 1084
06-18 03:28:30 INFO E: 36 B: 1085
06-18 03:28:31 INFO E: 36 B: 1086
06-18 03:28:31 INFO E: 36 B: 1087
06-18 03:28:32 INFO E: 36 B: 1088
06-18 03:28:32 INFO E: 36 B: 1089
06-18 03:28:33 INFO E: 36 B: 1090
06-18 03:28:33 INFO E: 36 B: 1091
06-18 03:28:34 INFO E: 36 B: 1092
06-18 03:28:34 INFO E: 36 B: 1093
06-18 03:28:35 INFO E: 36 B: 1094
06-18 03:28:36 INFO E: 36 B: 1095
06-18 03:28:36 INFO E: 36 B: 1096
06-18 03:28:37 INFO E: 36 B: 1097
06-18 03:28:37 INFO E: 36 B: 1098
06-18 03:28:38 INFO E: 36 B: 1099
06-18 03:28:39 INFO E: 36 B: 1100
06-18 03:28:39 INFO E: 36 B: 1101
06-18 03:28:40 INFO E: 36 B: 1102
06-18 03:28:41 INFO E: 36 B: 1103
06-18 03:28:41 INFO E: 36 B: 1104
06-18 03:28:42 INFO E: 36 B: 1105
06-18 03:28:42 INFO E: 36 B: 1106
06-18 03:28:43 INFO E: 36 B: 1107
06-18 03:28:43 INFO E: 36 B: 1108
06-18 03:28:44 INFO E: 36 B: 1109
06-18 03:28:44 INFO E: 36 B: 1110
06-18 03:28:45 INFO E: 36 B: 1111
06-18 03:28:45 INFO E: 36 B: 1112
06-18 03:28:46 INFO E: 36 B: 1113
06-18 03:28:46 INFO E: 36 B: 1114
06-18 03:28:47 INFO E: 36 B: 1115
06-18 03:28:47 INFO E: 36 B: 1116
06-18 03:28:48 INFO E: 36 B: 1117
06-18 03:28:49 INFO E: 36 B: 1118
06-18 03:28:49 INFO E: 36 B: 1119
06-18 03:28:50 INFO E: 36 B: 1120
06-18 03:28:50 INFO E: 36 B: 1121
06-18 03:28:50 INFO E: 36 B: 1122
06-18 03:28:51 INFO E: 36 B: 1123
06-18 03:28:52 INFO E: 36 B: 1124
06-18 03:28:52 INFO E: 36 B: 1125
06-18 03:28:53 INFO E: 36 B: 1126
06-18 03:28:53 INFO E: 36 B: 1127
06-18 03:28:54 INFO E: 36 B: 1128
06-18 03:28:54 INFO E: 36 B: 1129
06-18 03:28:55 INFO E: 36 B: 1130
06-18 03:28:55 INFO E: 36 B: 1131
06-18 03:28:56 INFO E: 36 B: 1132
06-18 03:28:56 INFO E: 36 B: 1133
06-18 03:28:57 INFO E: 36 B: 1134
06-18 03:28:57 INFO E: 36 B: 1135
06-18 03:28:58 INFO E: 36 B: 1136
06-18 03:28:59 INFO E: 36 B: 1137
06-18 03:28:59 INFO E: 36 B: 1138
06-18 03:29:00 INFO E: 36 B: 1139
06-18 03:29:00 INFO E: 36 B: 1140
06-18 03:29:01 INFO E: 36 B: 1141
06-18 03:29:01 INFO E: 36 B: 1142
06-18 03:29:02 INFO E: 36 B: 1143
06-18 03:29:02 INFO E: 36 B: 1144
06-18 03:29:03 INFO E: 36 B: 1145
06-18 03:29:04 INFO E: 36 B: 1146
06-18 03:29:04 INFO E: 36 B: 1147
06-18 03:29:05 INFO E: 36 B: 1148
06-18 03:29:05 INFO E: 36 B: 1149
06-18 03:29:06 INFO E: 36 B: 1150
06-18 03:29:06 INFO E: 36 B: 1151
06-18 03:29:07 INFO E: 36 B: 1152
06-18 03:29:07 INFO E: 36 B: 1153
06-18 03:29:08 INFO E: 36 B: 1154
06-18 03:29:09 INFO E: 36 B: 1155
06-18 03:29:09 INFO E: 36 B: 1156
06-18 03:29:10 INFO E: 36 B: 1157
06-18 03:29:10 INFO E: 36 B: 1158
06-18 03:29:11 INFO E: 36 B: 1159
06-18 03:29:11 INFO E: 36 B: 1160
06-18 03:29:12 INFO E: 36 B: 1161
06-18 03:29:12 INFO E: 36 B: 1162
06-18 03:29:13 INFO E: 36 B: 1163
06-18 03:29:14 INFO E: 36 B: 1164
06-18 03:29:14 INFO E: 36 B: 1165
06-18 03:29:15 INFO E: 36 B: 1166
06-18 03:29:15 INFO E: 36 B: 1167
06-18 03:29:16 INFO E: 36 B: 1168
06-18 03:29:16 INFO E: 36 B: 1169
06-18 03:29:17 INFO E: 36 B: 1170
06-18 03:29:17 INFO E: 36 B: 1171
06-18 03:29:18 INFO E: 36 B: 1172
06-18 03:29:18 INFO E: 36 B: 1173
06-18 03:29:19 INFO E: 36 B: 1174
06-18 03:29:19 INFO E: 36 B: 1175
06-18 03:29:20 INFO E: 36 B: 1176
06-18 03:29:20 INFO E: 36 B: 1177
06-18 03:29:21 INFO E: 36 B: 1178
06-18 03:29:22 INFO E: 36 B: 1179
06-18 03:29:22 INFO E: 36 B: 1180
06-18 03:29:23 INFO E: 36 B: 1181
06-18 03:29:23 INFO E: 36 B: 1182
06-18 03:29:24 INFO E: 36 B: 1183
06-18 03:29:25 INFO E: 36 B: 1184
06-18 03:29:25 INFO E: 36 B: 1185
06-18 03:29:26 INFO E: 36 B: 1186
06-18 03:29:26 INFO E: 36 B: 1187
06-18 03:29:27 INFO E: 36 B: 1188
06-18 03:29:27 INFO E: 36 B: 1189
06-18 03:29:28 INFO E: 36 B: 1190
06-18 03:29:28 INFO E: 36 B: 1191
06-18 03:29:29 INFO E: 36 B: 1192
06-18 03:29:30 INFO E: 36 B: 1193
06-18 03:29:30 INFO E: 36 B: 1194
06-18 03:29:31 INFO E: 36 B: 1195
06-18 03:29:31 INFO E: 36 B: 1196
06-18 03:29:32 INFO E: 36 B: 1197
06-18 03:29:32 INFO E: 36 B: 1198
06-18 03:29:33 INFO E: 36 B: 1199
06-18 03:29:33 INFO E: 36 B: 1200
06-18 03:29:34 INFO E: 36 B: 1201
06-18 03:29:34 INFO E: 36 B: 1202
06-18 03:29:35 INFO E: 36 B: 1203
06-18 03:33:14 INFO Epoch: 36, Training Loss: 1.0978, Validation Loss: 1.0523, lr: 0.0000008100
06-18 03:33:15 INFO E: 37 B: 0
06-18 03:33:16 INFO E: 37 B: 1
06-18 03:33:16 INFO E: 37 B: 2
06-18 03:33:17 INFO E: 37 B: 3
06-18 03:33:17 INFO E: 37 B: 4
06-18 03:33:18 INFO E: 37 B: 5
06-18 03:33:18 INFO E: 37 B: 6
06-18 03:33:19 INFO E: 37 B: 7
06-18 03:33:20 INFO E: 37 B: 8
06-18 03:33:20 INFO E: 37 B: 9
06-18 03:33:21 INFO E: 37 B: 10
06-18 03:33:21 INFO E: 37 B: 11
06-18 03:33:22 INFO E: 37 B: 12
06-18 03:33:23 INFO E: 37 B: 13
06-18 03:33:23 INFO E: 37 B: 14
06-18 03:33:24 INFO E: 37 B: 15
06-18 03:33:24 INFO E: 37 B: 16
06-18 03:33:25 INFO E: 37 B: 17
06-18 03:33:25 INFO E: 37 B: 18
06-18 03:33:26 INFO E: 37 B: 19
06-18 03:33:27 INFO E: 37 B: 20
06-18 03:33:27 INFO E: 37 B: 21
06-18 03:33:28 INFO E: 37 B: 22
06-18 03:33:28 INFO E: 37 B: 23
06-18 03:33:29 INFO E: 37 B: 24
06-18 03:33:30 INFO E: 37 B: 25
06-18 03:33:30 INFO E: 37 B: 26
06-18 03:33:31 INFO E: 37 B: 27
06-18 03:33:32 INFO E: 37 B: 28
06-18 03:33:32 INFO E: 37 B: 29
06-18 03:33:33 INFO E: 37 B: 30
06-18 03:33:33 INFO E: 37 B: 31
06-18 03:33:34 INFO E: 37 B: 32
06-18 03:33:34 INFO E: 37 B: 33
06-18 03:33:35 INFO E: 37 B: 34
06-18 03:33:35 INFO E: 37 B: 35
06-18 03:33:36 INFO E: 37 B: 36
06-18 03:33:37 INFO E: 37 B: 37
06-18 03:33:37 INFO E: 37 B: 38
06-18 03:33:38 INFO E: 37 B: 39
06-18 03:33:39 INFO E: 37 B: 40
06-18 03:33:39 INFO E: 37 B: 41
06-18 03:33:40 INFO E: 37 B: 42
06-18 03:33:40 INFO E: 37 B: 43
06-18 03:33:41 INFO E: 37 B: 44
06-18 03:33:41 INFO E: 37 B: 45
06-18 03:33:42 INFO E: 37 B: 46
06-18 03:33:42 INFO E: 37 B: 47
06-18 03:33:43 INFO E: 37 B: 48
06-18 03:33:44 INFO E: 37 B: 49
06-18 03:33:44 INFO E: 37 B: 50
06-18 03:33:45 INFO E: 37 B: 51
06-18 03:33:45 INFO E: 37 B: 52
06-18 03:33:46 INFO E: 37 B: 53
06-18 03:33:47 INFO E: 37 B: 54
06-18 03:33:47 INFO E: 37 B: 55
06-18 03:33:48 INFO E: 37 B: 56
06-18 03:33:48 INFO E: 37 B: 57
06-18 03:33:49 INFO E: 37 B: 58
06-18 03:33:49 INFO E: 37 B: 59
06-18 03:33:50 INFO E: 37 B: 60
06-18 03:33:51 INFO E: 37 B: 61
06-18 03:33:51 INFO E: 37 B: 62
06-18 03:33:52 INFO E: 37 B: 63
06-18 03:33:52 INFO E: 37 B: 64
06-18 03:33:53 INFO E: 37 B: 65
06-18 03:33:53 INFO E: 37 B: 66
06-18 03:33:54 INFO E: 37 B: 67
06-18 03:33:55 INFO E: 37 B: 68
06-18 03:33:55 INFO E: 37 B: 69
06-18 03:33:56 INFO E: 37 B: 70
06-18 03:33:56 INFO E: 37 B: 71
06-18 03:33:57 INFO E: 37 B: 72
06-18 03:33:57 INFO E: 37 B: 73
06-18 03:33:58 INFO E: 37 B: 74
06-18 03:33:58 INFO E: 37 B: 75
06-18 03:33:59 INFO E: 37 B: 76
06-18 03:33:59 INFO E: 37 B: 77
06-18 03:34:00 INFO E: 37 B: 78
06-18 03:34:01 INFO E: 37 B: 79
06-18 03:34:01 INFO E: 37 B: 80
06-18 03:34:02 INFO E: 37 B: 81
06-18 03:34:02 INFO E: 37 B: 82
06-18 03:34:03 INFO E: 37 B: 83
06-18 03:34:03 INFO E: 37 B: 84
06-18 03:34:04 INFO E: 37 B: 85
06-18 03:34:04 INFO E: 37 B: 86
06-18 03:34:05 INFO E: 37 B: 87
06-18 03:34:05 INFO E: 37 B: 88
06-18 03:34:06 INFO E: 37 B: 89
06-18 03:34:06 INFO E: 37 B: 90
06-18 03:34:07 INFO E: 37 B: 91
06-18 03:34:07 INFO E: 37 B: 92
06-18 03:34:08 INFO E: 37 B: 93
06-18 03:34:08 INFO E: 37 B: 94
06-18 03:34:09 INFO E: 37 B: 95
06-18 03:34:09 INFO E: 37 B: 96
06-18 03:34:10 INFO E: 37 B: 97
06-18 03:34:11 INFO E: 37 B: 98
06-18 03:34:11 INFO E: 37 B: 99
06-18 03:34:12 INFO E: 37 B: 100
06-18 03:34:12 INFO E: 37 B: 101
06-18 03:34:13 INFO E: 37 B: 102
06-18 03:34:13 INFO E: 37 B: 103
06-18 03:34:14 INFO E: 37 B: 104
06-18 03:34:14 INFO E: 37 B: 105
06-18 03:34:15 INFO E: 37 B: 106
06-18 03:34:15 INFO E: 37 B: 107
06-18 03:34:16 INFO E: 37 B: 108
06-18 03:34:16 INFO E: 37 B: 109
06-18 03:34:17 INFO E: 37 B: 110
06-18 03:34:18 INFO E: 37 B: 111
06-18 03:34:18 INFO E: 37 B: 112
06-18 03:34:19 INFO E: 37 B: 113
06-18 03:34:19 INFO E: 37 B: 114
06-18 03:34:20 INFO E: 37 B: 115
06-18 03:34:21 INFO E: 37 B: 116
06-18 03:34:21 INFO E: 37 B: 117
06-18 03:34:22 INFO E: 37 B: 118
06-18 03:34:22 INFO E: 37 B: 119
06-18 03:34:23 INFO E: 37 B: 120
06-18 03:34:23 INFO E: 37 B: 121
06-18 03:34:24 INFO E: 37 B: 122
06-18 03:34:25 INFO E: 37 B: 123
06-18 03:34:25 INFO E: 37 B: 124
06-18 03:34:26 INFO E: 37 B: 125
06-18 03:34:26 INFO E: 37 B: 126
06-18 03:34:27 INFO E: 37 B: 127
06-18 03:34:27 INFO E: 37 B: 128
06-18 03:34:28 INFO E: 37 B: 129
06-18 03:34:28 INFO E: 37 B: 130
06-18 03:34:29 INFO E: 37 B: 131
06-18 03:34:29 INFO E: 37 B: 132
06-18 03:34:30 INFO E: 37 B: 133
06-18 03:34:30 INFO E: 37 B: 134
06-18 03:34:31 INFO E: 37 B: 135
06-18 03:34:31 INFO E: 37 B: 136
06-18 03:34:32 INFO E: 37 B: 137
06-18 03:34:32 INFO E: 37 B: 138
06-18 03:34:33 INFO E: 37 B: 139
06-18 03:34:33 INFO E: 37 B: 140
06-18 03:34:34 INFO E: 37 B: 141
06-18 03:34:34 INFO E: 37 B: 142
06-18 03:34:35 INFO E: 37 B: 143
06-18 03:34:35 INFO E: 37 B: 144
06-18 03:34:36 INFO E: 37 B: 145
06-18 03:34:37 INFO E: 37 B: 146
06-18 03:34:37 INFO E: 37 B: 147
06-18 03:34:37 INFO E: 37 B: 148
06-18 03:34:38 INFO E: 37 B: 149
06-18 03:34:38 INFO E: 37 B: 150
06-18 03:34:39 INFO E: 37 B: 151
06-18 03:34:40 INFO E: 37 B: 152
06-18 03:34:40 INFO E: 37 B: 153
06-18 03:34:41 INFO E: 37 B: 154
06-18 03:34:42 INFO E: 37 B: 155
06-18 03:34:42 INFO E: 37 B: 156
06-18 03:34:43 INFO E: 37 B: 157
06-18 03:34:43 INFO E: 37 B: 158
06-18 03:34:44 INFO E: 37 B: 159
06-18 03:34:44 INFO E: 37 B: 160
06-18 03:34:45 INFO E: 37 B: 161
06-18 03:34:46 INFO E: 37 B: 162
06-18 03:34:46 INFO E: 37 B: 163
06-18 03:34:47 INFO E: 37 B: 164
06-18 03:34:47 INFO E: 37 B: 165
06-18 03:34:48 INFO E: 37 B: 166
06-18 03:34:48 INFO E: 37 B: 167
06-18 03:34:49 INFO E: 37 B: 168
06-18 03:34:49 INFO E: 37 B: 169
06-18 03:34:50 INFO E: 37 B: 170
06-18 03:34:50 INFO E: 37 B: 171
06-18 03:34:51 INFO E: 37 B: 172
06-18 03:34:51 INFO E: 37 B: 173
06-18 03:34:52 INFO E: 37 B: 174
06-18 03:34:53 INFO E: 37 B: 175
06-18 03:34:53 INFO E: 37 B: 176
06-18 03:34:54 INFO E: 37 B: 177
06-18 03:34:54 INFO E: 37 B: 178
06-18 03:35:02 INFO E: 37 B: 179
06-18 03:35:02 INFO E: 37 B: 180
06-18 03:35:03 INFO E: 37 B: 181
06-18 03:35:03 INFO E: 37 B: 182
06-18 03:35:04 INFO E: 37 B: 183
06-18 03:35:04 INFO E: 37 B: 184
06-18 03:35:05 INFO E: 37 B: 185
06-18 03:35:05 INFO E: 37 B: 186
06-18 03:35:06 INFO E: 37 B: 187
06-18 03:35:06 INFO E: 37 B: 188
06-18 03:35:07 INFO E: 37 B: 189
06-18 03:35:07 INFO E: 37 B: 190
06-18 03:35:08 INFO E: 37 B: 191
06-18 03:35:08 INFO E: 37 B: 192
06-18 03:35:09 INFO E: 37 B: 193
06-18 03:35:09 INFO E: 37 B: 194
06-18 03:35:10 INFO E: 37 B: 195
06-18 03:35:10 INFO E: 37 B: 196
06-18 03:35:11 INFO E: 37 B: 197
06-18 03:35:11 INFO E: 37 B: 198
06-18 03:35:12 INFO E: 37 B: 199
06-18 03:35:12 INFO E: 37 B: 200
06-18 03:35:13 INFO E: 37 B: 201
06-18 03:35:13 INFO E: 37 B: 202
06-18 03:35:14 INFO E: 37 B: 203
06-18 03:35:14 INFO E: 37 B: 204
06-18 03:35:15 INFO E: 37 B: 205
06-18 03:35:15 INFO E: 37 B: 206
06-18 03:35:16 INFO E: 37 B: 207
06-18 03:35:16 INFO E: 37 B: 208
06-18 03:35:17 INFO E: 37 B: 209
06-18 03:35:18 INFO E: 37 B: 210
06-18 03:35:18 INFO E: 37 B: 211
06-18 03:35:19 INFO E: 37 B: 212
06-18 03:35:19 INFO E: 37 B: 213
06-18 03:35:20 INFO E: 37 B: 214
06-18 03:35:20 INFO E: 37 B: 215
06-18 03:35:21 INFO E: 37 B: 216
06-18 03:35:22 INFO E: 37 B: 217
06-18 03:35:22 INFO E: 37 B: 218
06-18 03:35:23 INFO E: 37 B: 219
06-18 03:35:23 INFO E: 37 B: 220
06-18 03:35:24 INFO E: 37 B: 221
06-18 03:35:24 INFO E: 37 B: 222
06-18 03:35:25 INFO E: 37 B: 223
06-18 03:35:25 INFO E: 37 B: 224
06-18 03:35:26 INFO E: 37 B: 225
06-18 03:35:26 INFO E: 37 B: 226
06-18 03:35:27 INFO E: 37 B: 227
06-18 03:35:27 INFO E: 37 B: 228
06-18 03:35:28 INFO E: 37 B: 229
06-18 03:35:29 INFO E: 37 B: 230
06-18 03:35:29 INFO E: 37 B: 231
06-18 03:35:30 INFO E: 37 B: 232
06-18 03:35:30 INFO E: 37 B: 233
06-18 03:35:31 INFO E: 37 B: 234
06-18 03:35:32 INFO E: 37 B: 235
06-18 03:35:32 INFO E: 37 B: 236
06-18 03:35:33 INFO E: 37 B: 237
06-18 03:35:33 INFO E: 37 B: 238
06-18 03:35:34 INFO E: 37 B: 239
06-18 03:35:35 INFO E: 37 B: 240
06-18 03:35:35 INFO E: 37 B: 241
06-18 03:35:35 INFO E: 37 B: 242
06-18 03:35:36 INFO E: 37 B: 243
06-18 03:35:36 INFO E: 37 B: 244
06-18 03:35:37 INFO E: 37 B: 245
06-18 03:35:37 INFO E: 37 B: 246
06-18 03:35:38 INFO E: 37 B: 247
06-18 03:35:38 INFO E: 37 B: 248
06-18 03:35:39 INFO E: 37 B: 249
06-18 03:35:39 INFO E: 37 B: 250
06-18 03:35:40 INFO E: 37 B: 251
06-18 03:35:41 INFO E: 37 B: 252
06-18 03:35:41 INFO E: 37 B: 253
06-18 03:35:42 INFO E: 37 B: 254
06-18 03:35:42 INFO E: 37 B: 255
06-18 03:35:43 INFO E: 37 B: 256
06-18 03:35:43 INFO E: 37 B: 257
06-18 03:35:44 INFO E: 37 B: 258
06-18 03:35:44 INFO E: 37 B: 259
06-18 03:35:45 INFO E: 37 B: 260
06-18 03:35:45 INFO E: 37 B: 261
06-18 03:35:46 INFO E: 37 B: 262
06-18 03:35:46 INFO E: 37 B: 263
06-18 03:35:47 INFO E: 37 B: 264
06-18 03:35:47 INFO E: 37 B: 265
06-18 03:35:48 INFO E: 37 B: 266
06-18 03:35:48 INFO E: 37 B: 267
06-18 03:35:49 INFO E: 37 B: 268
06-18 03:35:49 INFO E: 37 B: 269
06-18 03:35:50 INFO E: 37 B: 270
06-18 03:35:51 INFO E: 37 B: 271
06-18 03:35:51 INFO E: 37 B: 272
06-18 03:35:52 INFO E: 37 B: 273
06-18 03:35:52 INFO E: 37 B: 274
06-18 03:35:53 INFO E: 37 B: 275
06-18 03:35:53 INFO E: 37 B: 276
06-18 03:35:54 INFO E: 37 B: 277
06-18 03:35:54 INFO E: 37 B: 278
06-18 03:35:55 INFO E: 37 B: 279
06-18 03:35:56 INFO E: 37 B: 280
06-18 03:35:56 INFO E: 37 B: 281
06-18 03:35:57 INFO E: 37 B: 282
06-18 03:35:57 INFO E: 37 B: 283
06-18 03:35:58 INFO E: 37 B: 284
06-18 03:35:58 INFO E: 37 B: 285
06-18 03:35:59 INFO E: 37 B: 286
06-18 03:35:59 INFO E: 37 B: 287
06-18 03:36:00 INFO E: 37 B: 288
06-18 03:36:01 INFO E: 37 B: 289
06-18 03:36:01 INFO E: 37 B: 290
06-18 03:36:02 INFO E: 37 B: 291
06-18 03:36:02 INFO E: 37 B: 292
06-18 03:36:03 INFO E: 37 B: 293
06-18 03:36:03 INFO E: 37 B: 294
06-18 03:36:04 INFO E: 37 B: 295
06-18 03:36:04 INFO E: 37 B: 296
06-18 03:36:04 INFO E: 37 B: 297
06-18 03:36:05 INFO E: 37 B: 298
06-18 03:36:06 INFO E: 37 B: 299
06-18 03:36:06 INFO E: 37 B: 300
06-18 03:36:06 INFO E: 37 B: 301
06-18 03:36:07 INFO E: 37 B: 302
06-18 03:36:08 INFO E: 37 B: 303
06-18 03:36:08 INFO E: 37 B: 304
06-18 03:36:09 INFO E: 37 B: 305
06-18 03:36:09 INFO E: 37 B: 306
06-18 03:36:10 INFO E: 37 B: 307
06-18 03:36:10 INFO E: 37 B: 308
06-18 03:36:11 INFO E: 37 B: 309
06-18 03:36:12 INFO E: 37 B: 310
06-18 03:36:12 INFO E: 37 B: 311
06-18 03:36:13 INFO E: 37 B: 312
06-18 03:36:13 INFO E: 37 B: 313
06-18 03:36:14 INFO E: 37 B: 314
06-18 03:36:14 INFO E: 37 B: 315
06-18 03:36:15 INFO E: 37 B: 316
06-18 03:36:15 INFO E: 37 B: 317
06-18 03:36:16 INFO E: 37 B: 318
06-18 03:36:17 INFO E: 37 B: 319
06-18 03:36:17 INFO E: 37 B: 320
06-18 03:36:18 INFO E: 37 B: 321
06-18 03:36:18 INFO E: 37 B: 322
06-18 03:36:19 INFO E: 37 B: 323
06-18 03:36:19 INFO E: 37 B: 324
06-18 03:36:20 INFO E: 37 B: 325
06-18 03:36:20 INFO E: 37 B: 326
06-18 03:36:21 INFO E: 37 B: 327
06-18 03:36:21 INFO E: 37 B: 328
06-18 03:36:22 INFO E: 37 B: 329
06-18 03:36:22 INFO E: 37 B: 330
06-18 03:36:23 INFO E: 37 B: 331
06-18 03:36:23 INFO E: 37 B: 332
06-18 03:36:24 INFO E: 37 B: 333
06-18 03:36:24 INFO E: 37 B: 334
06-18 03:36:25 INFO E: 37 B: 335
06-18 03:36:25 INFO E: 37 B: 336
06-18 03:36:26 INFO E: 37 B: 337
06-18 03:36:26 INFO E: 37 B: 338
06-18 03:36:27 INFO E: 37 B: 339
06-18 03:36:27 INFO E: 37 B: 340
06-18 03:36:27 INFO E: 37 B: 341
06-18 03:36:28 INFO E: 37 B: 342
06-18 03:36:29 INFO E: 37 B: 343
06-18 03:36:29 INFO E: 37 B: 344
06-18 03:36:30 INFO E: 37 B: 345
06-18 03:36:31 INFO E: 37 B: 346
06-18 03:36:31 INFO E: 37 B: 347
06-18 03:36:31 INFO E: 37 B: 348
06-18 03:36:32 INFO E: 37 B: 349
06-18 03:36:32 INFO E: 37 B: 350
06-18 03:36:33 INFO E: 37 B: 351
06-18 03:36:33 INFO E: 37 B: 352
06-18 03:36:34 INFO E: 37 B: 353
06-18 03:36:35 INFO E: 37 B: 354
06-18 03:36:35 INFO E: 37 B: 355
06-18 03:36:36 INFO E: 37 B: 356
06-18 03:36:37 INFO E: 37 B: 357
06-18 03:36:37 INFO E: 37 B: 358
06-18 03:36:38 INFO E: 37 B: 359
06-18 03:36:38 INFO E: 37 B: 360
06-18 03:36:39 INFO E: 37 B: 361
06-18 03:36:39 INFO E: 37 B: 362
06-18 03:36:40 INFO E: 37 B: 363
06-18 03:36:40 INFO E: 37 B: 364
06-18 03:36:41 INFO E: 37 B: 365
06-18 03:36:42 INFO E: 37 B: 366
06-18 03:36:42 INFO E: 37 B: 367
06-18 03:36:42 INFO E: 37 B: 368
06-18 03:36:43 INFO E: 37 B: 369
06-18 03:36:43 INFO E: 37 B: 370
06-18 03:36:44 INFO E: 37 B: 371
06-18 03:36:44 INFO E: 37 B: 372
06-18 03:36:45 INFO E: 37 B: 373
06-18 03:36:45 INFO E: 37 B: 374
06-18 03:36:46 INFO E: 37 B: 375
06-18 03:36:47 INFO E: 37 B: 376
06-18 03:36:47 INFO E: 37 B: 377
06-18 03:36:48 INFO E: 37 B: 378
06-18 03:36:48 INFO E: 37 B: 379
06-18 03:36:49 INFO E: 37 B: 380
06-18 03:36:50 INFO E: 37 B: 381
06-18 03:36:50 INFO E: 37 B: 382
06-18 03:36:51 INFO E: 37 B: 383
06-18 03:36:51 INFO E: 37 B: 384
06-18 03:36:52 INFO E: 37 B: 385
06-18 03:36:52 INFO E: 37 B: 386
06-18 03:36:53 INFO E: 37 B: 387
06-18 03:36:53 INFO E: 37 B: 388
06-18 03:36:54 INFO E: 37 B: 389
06-18 03:36:54 INFO E: 37 B: 390
06-18 03:36:55 INFO E: 37 B: 391
06-18 03:36:55 INFO E: 37 B: 392
06-18 03:36:55 INFO E: 37 B: 393
06-18 03:36:56 INFO E: 37 B: 394
06-18 03:36:57 INFO E: 37 B: 395
06-18 03:36:57 INFO E: 37 B: 396
06-18 03:36:58 INFO E: 37 B: 397
06-18 03:36:58 INFO E: 37 B: 398
06-18 03:36:59 INFO E: 37 B: 399
06-18 03:36:59 INFO E: 37 B: 400
06-18 03:37:00 INFO E: 37 B: 401
06-18 03:37:00 INFO E: 37 B: 402
06-18 03:37:01 INFO E: 37 B: 403
06-18 03:37:02 INFO E: 37 B: 404
06-18 03:37:02 INFO E: 37 B: 405
06-18 03:37:02 INFO E: 37 B: 406
06-18 03:37:03 INFO E: 37 B: 407
06-18 03:37:04 INFO E: 37 B: 408
06-18 03:37:04 INFO E: 37 B: 409
06-18 03:37:05 INFO E: 37 B: 410
06-18 03:37:05 INFO E: 37 B: 411
06-18 03:37:06 INFO E: 37 B: 412
06-18 03:37:06 INFO E: 37 B: 413
06-18 03:37:07 INFO E: 37 B: 414
06-18 03:37:07 INFO E: 37 B: 415
06-18 03:37:08 INFO E: 37 B: 416
06-18 03:37:08 INFO E: 37 B: 417
06-18 03:37:09 INFO E: 37 B: 418
06-18 03:37:09 INFO E: 37 B: 419
06-18 03:37:10 INFO E: 37 B: 420
06-18 03:37:10 INFO E: 37 B: 421
06-18 03:37:11 INFO E: 37 B: 422
06-18 03:37:11 INFO E: 37 B: 423
06-18 03:37:12 INFO E: 37 B: 424
06-18 03:37:12 INFO E: 37 B: 425
06-18 03:37:13 INFO E: 37 B: 426
06-18 03:37:13 INFO E: 37 B: 427
06-18 03:37:14 INFO E: 37 B: 428
06-18 03:37:14 INFO E: 37 B: 429
